id,name,type,description,clientDescription,muscleGroup,equipment,videoUrl,imageUrl,gifUrl,tags,isPublic,createdAt
"cmt33aq4k008qypj1aqccwzsq","Deadlift unilateral en bosu","BALANCE","Ejercicio de equilibrio de cadera tipo balance. Requiere banda.","Con banda, mantené la posición estable trabajando cadera. Enfocate en un punto fijo.","Cadera","Banda",,,,"[""cadera"",""banda"",""bosu""]","true","2026-08-21T15:13:55.653Z"
"cmt33aq77008rypj1w9tqie2r","Yoga warrior III","BALANCE","Ejercicio de equilibrio de piernas tipo balance. Requiere peso corporal.","Realizá el ejercicio con peso corporal enfocándote en la estabilidad de piernas. Movimientos lentos y controlados.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal""]","true","2026-08-21T15:13:55.748Z"
"cmt33aq9r008sypj19wusj842","Deadlift unilateral con mancuerna","BALANCE","Secuencia de estabilidad con peso corporal enfocada en tobillos.","Usá peso corporal y mantené el balance mientras trabajás tobillos. Core activado en todo momento.","Tobillos","Peso corporal",,,,"[""tobillos"",""peso_corporal""]","true","2026-08-21T15:13:55.839Z"
"cmt33aqcc008typj1p28rxm4u","Yoga half moon","BALANCE","Trabajo de propiocepción y estabilidad para glúteos con pelota.","Realizá el ejercicio con pelota enfocándote en la estabilidad de glúteos. Movimientos lentos y controlados.","Glúteos","Pelota",,,,"[""glúteos"",""pelota""]","true","2026-08-21T15:13:55.932Z"
"cmt33aqez008uypj1zon2auqf","Press unilateral en bosu","BALANCE","Ejercicio de equilibrio de cadera tipo balance. Requiere palo.","Realizá el ejercicio con palo enfocándote en la estabilidad de cadera. Movimientos lentos y controlados.","Cadera","Palo",,,,"[""cadera"",""palo"",""press"",""bosu""]","true","2026-08-21T15:13:56.027Z"
"cmt33aqit008vypj1ot0geenh","Row en TRX","BALANCE","Trabajo de propiocepción y estabilidad para full body con banco.","Con banco, mantené la posición estable trabajando full body. Enfocate en un punto fijo.","Full body","Banco",,,,"[""full_body"",""banco""]","true","2026-08-21T15:13:56.121Z"
"cmt33aql9008wypj1kyfzkoz6","Equilibrio en una pierna con banda","BALANCE","Secuencia de estabilidad con peso corporal enfocada en glúteos.","Usá peso corporal y mantené el balance mientras trabajás glúteos. Core activado en todo momento.","Glúteos","Peso corporal",,,,"[""glúteos"",""peso_corporal"",""equilibrio""]","true","2026-08-21T15:13:56.254Z"
"cmt33aqny008xypj1n6vf53h4","Press en fitball","BALANCE","Ejercicio de balance y control de full body usando pelota.","Realizá el ejercicio con pelota enfocándote en la estabilidad de full body. Movimientos lentos y controlados.","Full body","Pelota",,,,"[""full_body"",""pelota"",""press"",""fitball""]","true","2026-08-21T15:13:56.350Z"
"cmt33aqqj008yypj1vv3p1pa3","Yoga side plank with leg raise","BALANCE","Ejercicio de balance y control de espalda usando fitball.","Mantené el equilibrio con fitball activando espalda. Controlá la postura y no dejes que se mueva la cadera.","Espalda","Fitball",,,,"[""espalda"",""fitball""]","true","2026-08-21T15:13:56.444Z"
"cmt33aqt0008zypj15kcrq0z2","Puente con marcha","BALANCE","Trabajo de propiocepción y estabilidad para glúteos con bosu.","Con bosu, mantené la posición estable trabajando glúteos. Enfocate en un punto fijo.","Glúteos","Bosu",,,,"[""glúteos"",""bosu""]","true","2026-08-21T15:13:56.533Z"
"cmt33aqvj0090ypj140uh077x","Puente con elevación de pierna","BALANCE","Ejercicio de equilibrio de hombros tipo balance. Requiere pelota.","Realizá el ejercicio con pelota enfocándote en la estabilidad de hombros. Movimientos lentos y controlados.","Hombros","Pelota",,,,"[""hombros"",""pelota"",""elevacion""]","true","2026-08-21T15:13:56.623Z"
"cmt33aqy40091ypj16n5uh2ld","Stability ball knee tuck","BALANCE","Ejercicio de equilibrio de full body tipo balance. Requiere banda.","Usá banda y mantené el balance mientras trabajás full body. Core activado en todo momento.","Full body","Banda",,,,"[""full_body"",""banda""]","true","2026-08-21T15:13:56.716Z"
"cmt33ar0t0092ypj1e35b3kfk","Row unilateral en bosu","BALANCE","Secuencia de estabilidad con bosu enfocada en piernas.","Usá bosu y mantené el balance mientras trabajás piernas. Core activado en todo momento.","Piernas","Bosu",,,,"[""piernas"",""bosu""]","true","2026-08-21T15:13:56.814Z"
"cmt33ar3u0093ypj1kgym1hlv","Lunge en bosu","BALANCE","Trabajo de propiocepción y estabilidad para glúteos con banda.","Con banda, mantené la posición estable trabajando glúteos. Enfocate en un punto fijo.","Glúteos","Banda",,,,"[""glúteos"",""banda"",""bosu""]","true","2026-08-21T15:13:56.923Z"
"cmt33ar6g0094ypj18fiysqgu","Snatch con palo","TECHNIQUE","Práctica de patrón de movimiento de full body usando peso corporal.","Con peso corporal, ejecutá el patrón de movimiento prestando atención a la forma de full body. Calidad sobre cantidad.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""snatch"",""palo""]","true","2026-08-21T15:13:57.016Z"
"cmt33ar8x0095ypj11dg5sg5x","Posición de rack","TECHNIQUE","Ejercicio de perfeccionamiento técnico con barra enfocado en hombros.","Practicá el movimiento lentamente con barra, enfocándote en la técnica correcta de hombros. Sin prisa.","Hombros","Barra",,,,"[""hombros"",""barra""]","true","2026-08-21T15:13:57.106Z"
"cmt33arbh0096ypj1p3icpqhw","Técnica de salida","TECHNIQUE","Drill técnico para full body con cajón.","Realizá el drill con cajón pensando en la mecánica de full body. Grabá el patrón en tu sistema nervioso.","Full body","Cajón",,,,"[""full_body"",""cajón"",""tecnica""]","true","2026-08-21T15:13:57.197Z"
"cmt33are10097ypj1m1scnbgv","Drill de extensión","TECHNIQUE","Ejercicio de técnica de full body tipo technique. Requiere peso corporal.","Usá peso corporal y repetí el movimiento enfocándote en cada fase. Trabaja full body con conciencia corporal.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""extension""]","true","2026-08-21T15:13:57.290Z"
"cmt33args0098ypj1mzyz2rkk","Peso muerto rumano con palo","TECHNIQUE","Práctica de patrón de movimiento de espalda usando banda.","Realizá el drill con banda pensando en la mecánica de espalda. Grabá el patrón en tu sistema nervioso.","Espalda","Banda",,,,"[""espalda"",""banda"",""peso_muerto"",""palo""]","true","2026-08-21T15:13:57.389Z"
"cmt33arje0099ypj1jl2hj1q0","Clean muscle clean con palo","TECHNIQUE","Drill técnico para tobillos con cajón.","Con cajón, ejecutá el patrón de movimiento prestando atención a la forma de tobillos. Calidad sobre cantidad.","Tobillos","Cajón",,,,"[""tobillos"",""cajón"",""clean"",""palo""]","true","2026-08-21T15:13:57.483Z"
"cmt33arlz009aypj10ox5k8ak","Snatch hang snatch con barra vacía","TECHNIQUE","Ejercicio de técnica de tobillos tipo technique. Requiere palo.","Usá palo y repetí el movimiento enfocándote en cada fase. Trabaja tobillos con conciencia corporal.","Tobillos","Palo",,,,"[""tobillos"",""palo"",""snatch""]","true","2026-08-21T15:13:57.575Z"
"cmt33arol009bypj1vhvbgjhm","Movilidad para press","TECHNIQUE","Práctica de patrón de movimiento de full body usando peso corporal.","Practicá el movimiento lentamente con peso corporal, enfocándote en la técnica correcta de full body. Sin prisa.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""press"",""movilidad""]","true","2026-08-21T15:13:57.670Z"
"cmt33arrf009cypj1v5krjk1t","Press tempo","TECHNIQUE","Ejercicio de perfeccionamiento técnico con cajón enfocado en espalda.","Con cajón, ejecutá el patrón de movimiento prestando atención a la forma de espalda. Calidad sobre cantidad.","Espalda","Cajón",,,,"[""espalda"",""cajón"",""press""]","true","2026-08-21T15:13:57.772Z"
"cmt33aru0009dypj1ul6xm2t3","Pull high pull con barra","TECHNIQUE","Práctica de patrón de movimiento de espalda usando banda.","Practicá el movimiento lentamente con banda, enfocándote en la técnica correcta de espalda. Sin prisa.","Espalda","Banda",,,,"[""espalda"",""banda""]","true","2026-08-21T15:13:57.865Z"
"cmt33arwk009eypj1mch0j7dm","Jerk power jerk con palo","TECHNIQUE","Drill técnico para piernas con palo.","Usá palo y repetí el movimiento enfocándote en cada fase. Trabaja piernas con conciencia corporal.","Piernas","Palo",,,,"[""piernas"",""palo""]","true","2026-08-21T15:13:57.957Z"
"cmt33arz4009fypj1y9eziqx6","Sentadilla pistol","TECHNIQUE","Drill técnico para core con mancuernas.","Practicá el movimiento lentamente con mancuernas, enfocándote en la técnica correcta de core. Sin prisa.","Core","Mancuernas",,,,"[""core"",""mancuernas"",""sentadilla""]","true","2026-08-21T15:13:58.049Z"
"cmt33as1n009gypj1cbmsbkgm","Clean con barra vacía","TECHNIQUE","Ejercicio de perfeccionamiento técnico con barra enfocado en full body.","Practicá el movimiento lentamente con barra, enfocándote en la técnica correcta de full body. Sin prisa.","Full body","Barra",,,,"[""full_body"",""barra"",""clean""]","true","2026-08-21T15:13:58.139Z"
"cmt33as4e009hypj1xi2ulnza","Técnica de segundo tirón","TECHNIQUE","Ejercicio de técnica de tobillos tipo technique. Requiere cajón.","Realizá el drill con cajón pensando en la mecánica de tobillos. Grabá el patrón en tu sistema nervioso.","Tobillos","Cajón",,,,"[""tobillos"",""cajón"",""tecnica""]","true","2026-08-21T15:13:58.238Z"
"cmt33ascf009jypj1g7whwmbw","Press push jerk","TECHNIQUE","Práctica de patrón de movimiento de piernas usando barra.","Usá barra y repetí el movimiento enfocándote en cada fase. Trabaja piernas con conciencia corporal.","Piernas","Barra",,,,"[""piernas"",""barra"",""press""]","true","2026-08-21T15:13:58.528Z"
"cmt33asff009kypj1eweej6th","Posición de overhead","TECHNIQUE","Práctica de patrón de movimiento de espalda usando banda.","Con banda, ejecutá el patrón de movimiento prestando atención a la forma de espalda. Calidad sobre cantidad.","Espalda","Banda",,,,"[""espalda"",""banda""]","true","2026-08-21T15:13:58.636Z"
"cmt33asi2009lypj1kbxejpeq","Sentadilla sumo con palo","TECHNIQUE","Drill técnico para hombros con cajón.","Realizá el drill con cajón pensando en la mecánica de hombros. Grabá el patrón en tu sistema nervioso.","Hombros","Cajón",,,,"[""hombros"",""cajón"",""sentadilla"",""palo""]","true","2026-08-21T15:13:58.731Z"
"cmt33askl009mypj1eao29x5d","Press con barra vacía","TECHNIQUE","Práctica de patrón de movimiento de tobillos usando mancuernas.","Realizá el drill con mancuernas pensando en la mecánica de tobillos. Grabá el patrón en tu sistema nervioso.","Tobillos","Mancuernas",,,,"[""tobillos"",""mancuernas"",""press""]","true","2026-08-21T15:13:58.822Z"
"cmt33asn5009nypj11roc688m","Clean hang clean con palo","TECHNIQUE","Drill técnico para hombros con cajón.","Con cajón, ejecutá el patrón de movimiento prestando atención a la forma de hombros. Calidad sobre cantidad.","Hombros","Cajón",,,,"[""hombros"",""cajón"",""clean"",""palo""]","true","2026-08-21T15:13:58.914Z"
"cmt33aspq009oypj1400hak3w","Drill de overhead","TECHNIQUE","Drill técnico para core con palo.","Con palo, ejecutá el patrón de movimiento prestando atención a la forma de core. Calidad sobre cantidad.","Core","Palo",,,,"[""core"",""palo""]","true","2026-08-21T15:13:59.007Z"
"cmt33assc009pypj1z7xno2yz","Técnica de arranque","TECHNIQUE","Práctica de patrón de movimiento de cadera usando banda.","Practicá el movimiento lentamente con banda, enfocándote en la técnica correcta de cadera. Sin prisa.","Cadera","Banda",,,,"[""cadera"",""banda"",""tecnica""]","true","2026-08-21T15:13:59.100Z"
"cmt33asux009qypj1r111ydgm","Sentadilla box","TECHNIQUE","Ejercicio de técnica de tobillos tipo technique. Requiere cajón.","Usá cajón y repetí el movimiento enfocándote en cada fase. Trabaja tobillos con conciencia corporal.","Tobillos","Cajón",,,,"[""tobillos"",""cajón"",""sentadilla"",""box""]","true","2026-08-21T15:13:59.194Z"
"cmt33asxp009rypj1owms9xjs","Sentadilla tempo","TECHNIQUE","Drill técnico para piernas con barra.","Realizá el drill con barra pensando en la mecánica de piernas. Grabá el patrón en tu sistema nervioso.","Piernas","Barra",,,,"[""piernas"",""barra"",""sentadilla""]","true","2026-08-21T15:13:59.294Z"
"cmt33at0e009sypj1gc7pl760","Pull clean pull con mancuerna","TECHNIQUE","Ejercicio de técnica de full body tipo technique. Requiere cajón.","Practicá el movimiento lentamente con cajón, enfocándote en la técnica correcta de full body. Sin prisa.","Full body","Cajón",,,,"[""full_body"",""cajón"",""clean""]","true","2026-08-21T15:13:59.391Z"
"cmt33at2v009typj1zhx0mqw5","Pull clean pull con barra","TECHNIQUE","Práctica de patrón de movimiento de core usando palo.","Practicá el movimiento lentamente con palo, enfocándote en la técnica correcta de core. Sin prisa.","Core","Palo",,,,"[""core"",""palo"",""clean""]","true","2026-08-21T15:13:59.480Z"
"cmt33at5h009uypj15czknbzk","Pull snatch pull con barra","TECHNIQUE","Drill técnico para cadera con barra.","Practicá el movimiento lentamente con barra, enfocándote en la técnica correcta de cadera. Sin prisa.","Cadera","Barra",,,,"[""cadera"",""barra"",""snatch""]","true","2026-08-21T15:13:59.573Z"
"cmt33at84009vypj1482n2dxd","Movilidad para deadlift","TECHNIQUE","Práctica de patrón de movimiento de core usando peso corporal.","Usá peso corporal y repetí el movimiento enfocándote en cada fase. Trabaja core con conciencia corporal.","Core","Peso corporal",,,,"[""core"",""peso_corporal"",""movilidad""]","true","2026-08-21T15:13:59.668Z"
"cmt33atar009wypj1z31vm27l","Drill de recepción","TECHNIQUE","Práctica de patrón de movimiento de full body usando mancuernas.","Con mancuernas, ejecutá el patrón de movimiento prestando atención a la forma de full body. Calidad sobre cantidad.","Full body","Mancuernas",,,,"[""full_body"",""mancuernas""]","true","2026-08-21T15:13:59.763Z"
"cmt33atdd009xypj1zkxogtzk","Movilidad para squat","TECHNIQUE","Drill técnico para full body con barra.","Realizá el drill con barra pensando en la mecánica de full body. Grabá el patrón en tu sistema nervioso.","Full body","Barra",,,,"[""full_body"",""barra"",""movilidad""]","true","2026-08-21T15:13:59.857Z"
"cmt33atfy009yypj1kjg823gm","Drill de split","TECHNIQUE","Ejercicio de técnica de cadera tipo technique. Requiere peso corporal.","Realizá el drill con peso corporal pensando en la mecánica de cadera. Grabá el patrón en tu sistema nervioso.","Cadera","Peso corporal",,,,"[""cadera"",""peso_corporal""]","true","2026-08-21T15:13:59.951Z"
"cmt33atj1009zypj1l7z0j9m2","Press con mancuerna","TECHNIQUE","Práctica de patrón de movimiento de full body usando cajón.","Practicá el movimiento lentamente con cajón, enfocándote en la técnica correcta de full body. Sin prisa.","Full body","Cajón",,,,"[""full_body"",""cajón"",""press""]","true","2026-08-21T15:14:00.061Z"
"cmt33atlx00a0ypj1qs2r2tah","Dinámico estiramiento de espalda","WARMUP","Rutina de preparación con fitball enfocada en full body.","Con fitball, ejecutá el movimiento de forma dinámica activando full body. Sin llegar al fallo.","Full body","Fitball",,,,"[""full_body"",""fitball"",""estiramiento""]","true","2026-08-21T15:14:00.165Z"
"cmt33atoi00a1ypj1u3hqmfrc","Marcha con balanceo de brazos","WARMUP","Activación y preparación de cadera con bosu.","Con bosu, ejecutá el movimiento de forma dinámica activando cadera. Sin llegar al fallo.","Cadera","Bosu",,,,"[""cadera"",""bosu"",""equilibrio""]","true","2026-08-21T15:14:00.259Z"
"cmt33atr500a2ypj1fe20lwcr","Dinámico swing de brazos","WARMUP","Rutina de preparación con banda enfocada en glúteos.","Usá banda y movete de forma controlada calentando glúteos. Aumentá progresivamente la amplitud.","Glúteos","Banda",,,,"[""glúteos"",""banda"",""swing""]","true","2026-08-21T15:14:00.354Z"
"cmt33attu00a3ypj1uwpircdn","Calentamiento general de 5 minutos","WARMUP","Activación y preparación de full body con banda.","Con banda, ejecutá el movimiento de forma dinámica activando full body. Sin llegar al fallo.","Full body","Banda",,,,"[""full_body"",""banda"",""calentamiento""]","true","2026-08-21T15:14:00.451Z"
"cmt33atwh00a4ypj1s366c9h1","Movilidad de cadera dinámica","WARMUP","Activación y preparación de full body con cajón.","Realizá el ejercicio a ritmo moderado con cajón, preparando full body para el entrenamiento principal.","Full body","Cajón",,,,"[""full_body"",""cajón"",""movilidad""]","true","2026-08-21T15:14:00.545Z"
"cmt33atz300a5ypj147bwmn2k","Cardio ligero de 5 minutos","WARMUP","Rutina de preparación con banda enfocada en cadera.","Realizá el ejercicio a ritmo moderado con banda, preparando cadera para el entrenamiento principal.","Cadera","Banda",,,,"[""cadera"",""banda"",""cardio""]","true","2026-08-21T15:14:00.639Z"
"cmt33au1y00a6ypj169nekaxu","Activación de glúteos con banda","WARMUP","Rutina de preparación con palo enfocada en full body.","Con palo, ejecutá el movimiento de forma dinámica activando full body. Sin llegar al fallo.","Full body","Palo",,,,"[""full_body"",""palo"",""activacion""]","true","2026-08-21T15:14:00.743Z"
"cmt33au4p00a7ypj1ytr3rv74","Calentamiento de marcha en el lugar","WARMUP","Ejercicio de entrada en calor de hombros usando fitball.","Con fitball, ejecutá el movimiento de forma dinámica activando hombros. Sin llegar al fallo.","Hombros","Fitball",,,,"[""hombros"",""fitball"",""calentamiento""]","true","2026-08-21T15:14:00.842Z"
"cmt33au7a00a8ypj1kdcu57o7","Apertura de pecho en pared","WARMUP","Ejercicio de entrada en calor de glúteos usando bosu.","Usá bosu y movete de forma controlada calentando glúteos. Aumentá progresivamente la amplitud.","Glúteos","Bosu",,,,"[""glúteos"",""bosu""]","true","2026-08-21T15:14:00.934Z"
"cmt33au9w00a9ypj1x7beo7x6","Marcha lateral","WARMUP","Activación y preparación de full body con fitball.","Con fitball, realizá el ejercicio como preparación de full body. Mantené el ritmo constante.","Full body","Fitball",,,,"[""full_body"",""fitball""]","true","2026-08-21T15:14:01.029Z"
"cmt33auck00aaypj1bzqut2ok","Prep neural de reacción","WARMUP","Ejercicio de calentamiento de full body tipo warmup. Requiere palo.","Con palo, ejecutá el movimiento de forma dinámica activando full body. Sin llegar al fallo.","Full body","Palo",,,,"[""full_body"",""palo""]","true","2026-08-21T15:14:01.124Z"
"cmt33auf700abypj14mr8vyey","Apertura de tobillos","WARMUP","Ejercicio de calentamiento de full body tipo warmup. Requiere peso corporal.","Realizá el ejercicio a ritmo moderado con peso corporal, preparando full body para el entrenamiento principal.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal""]","true","2026-08-21T15:14:01.219Z"
"cmt33auht00acypj1gqh8akc8","Movilidad de espalda dinámica","WARMUP","Ejercicio de calentamiento de core tipo warmup. Requiere palo.","Con palo, ejecutá el movimiento de forma dinámica activando core. Sin llegar al fallo.","Core","Palo",,,,"[""core"",""palo"",""movilidad""]","true","2026-08-21T15:14:01.314Z"
"cmt33aukj00adypj1zu7vadli","Apertura torácica con palo","WARMUP","Ejercicio de calentamiento de full body tipo warmup. Requiere palo.","Usá palo y movete de forma controlada calentando full body. Aumentá progresivamente la amplitud.","Full body","Palo",,,,"[""full_body"",""palo""]","true","2026-08-21T15:14:01.411Z"
"cmt33aun400aeypj1lgs2glrm","Dinámico círculos de hombros","WARMUP","Ejercicio de entrada en calor de tobillos usando fitball.","Con fitball, realizá el ejercicio como preparación de tobillos. Mantené el ritmo constante.","Tobillos","Fitball",,,,"[""tobillos"",""fitball""]","true","2026-08-21T15:14:01.504Z"
"cmt33aupp00afypj11164qg2a","Activación de pantorrilla","WARMUP","Rutina de preparación con bosu enfocada en hombros.","Con bosu, ejecutá el movimiento de forma dinámica activando hombros. Sin llegar al fallo.","Hombros","Bosu",,,,"[""hombros"",""bosu"",""activacion""]","true","2026-08-21T15:14:01.598Z"
"cmt33ausa00agypj1ysd3tq93","Movilidad de hombros dinámica","WARMUP","Activación y preparación de hombros con fitball.","Usá fitball y movete de forma controlada calentando hombros. Aumentá progresivamente la amplitud.","Hombros","Fitball",,,,"[""hombros"",""fitball"",""movilidad""]","true","2026-08-21T15:14:01.691Z"
"cmt33auuy00ahypj182brj5zp","Flow de yoga","WARMUP","Rutina de preparación con cajón enfocada en core.","Usá cajón y movete de forma controlada calentando core. Aumentá progresivamente la amplitud.","Core","Cajón",,,,"[""core"",""cajón""]","true","2026-08-21T15:14:01.786Z"
"cmt33auxp00aiypj1xgj1o8uc","Cardio ligero de 3 minutos","WARMUP","Rutina de preparación con palo enfocada en cadera.","Con palo, ejecutá el movimiento de forma dinámica activando cadera. Sin llegar al fallo.","Cadera","Palo",,,,"[""cadera"",""palo"",""cardio""]","true","2026-08-21T15:14:01.885Z"
"cmt33av0b00ajypj1h9twm0zu","Calentamiento de high knees lateral","WARMUP","Ejercicio de calentamiento de hombros tipo warmup. Requiere fitball.","Realizá el ejercicio a ritmo moderado con fitball, preparando hombros para el entrenamiento principal.","Hombros","Fitball",,,,"[""hombros"",""fitball"",""calentamiento""]","true","2026-08-21T15:14:01.979Z"
"cmt33av2u00akypj1bxqmnb9l","Prep de articulaciones","WARMUP","Rutina de preparación con bosu enfocada en muñecas.","Usá bosu y movete de forma controlada calentando muñecas. Aumentá progresivamente la amplitud.","Muñecas","Bosu",,,,"[""muñecas"",""bosu""]","true","2026-08-21T15:14:02.070Z"
"cmt33av5k00alypj1uyg70h5g","Circulación de tobillos","WARMUP","Activación y preparación de muñecas con banda.","Con banda, ejecutá el movimiento de forma dinámica activando muñecas. Sin llegar al fallo.","Muñecas","Banda",,,,"[""muñecas"",""banda""]","true","2026-08-21T15:14:02.168Z"
"cmt33av8000amypj1n146ancw","Activación de rotadores externos","WARMUP","Rutina de preparación con bosu enfocada en full body.","Usá bosu y movete de forma controlada calentando full body. Aumentá progresivamente la amplitud.","Full body","Bosu",,,,"[""full_body"",""bosu"",""activacion""]","true","2026-08-21T15:14:02.257Z"
"cmt33avao00anypj19u60g4lu","Cardio moderado de 3 minutos","WARMUP","Ejercicio de entrada en calor de piernas usando cajón.","Realizá el ejercicio a ritmo moderado con cajón, preparando piernas para el entrenamiento principal.","Piernas","Cajón",,,,"[""piernas"",""cajón"",""cardio""]","true","2026-08-21T15:14:02.352Z"
"cmt33avda00aoypj1sp9fh33d","Marcha con rotación","WARMUP","Activación y preparación de pecho con fitball.","Con fitball, ejecutá el movimiento de forma dinámica activando pecho. Sin llegar al fallo.","Pecho","Fitball",,,,"[""pecho"",""fitball"",""rotacion""]","true","2026-08-21T15:14:02.446Z"
"cmt33avfw00apypj1pewjwg60","Marcha con extensión de pierna","WARMUP","Ejercicio de calentamiento de cadera tipo warmup. Requiere peso corporal.","Con peso corporal, ejecutá el movimiento de forma dinámica activando cadera. Sin llegar al fallo.","Cadera","Peso corporal",,,,"[""cadera"",""peso_corporal"",""extension""]","true","2026-08-21T15:14:02.541Z"
"cmt33avii00aqypj10xuafpw5","Prep de sistema nervioso","WARMUP","Ejercicio de calentamiento de hombros tipo warmup. Requiere palo.","Realizá el ejercicio a ritmo moderado con palo, preparando hombros para el entrenamiento principal.","Hombros","Palo",,,,"[""hombros"",""palo""]","true","2026-08-21T15:14:02.634Z"
"cmt33avl100arypj1qyowa4p8","Circulación de brazos","WARMUP","Rutina de preparación con fitball enfocada en cuello.","Con fitball, realizá el ejercicio como preparación de cuello. Mantené el ritmo constante.","Cuello","Fitball",,,,"[""cuello"",""fitball""]","true","2026-08-21T15:14:02.726Z"
"cmt33avqa00asypj14odo951n","Flow de animal walk","WARMUP","Ejercicio de entrada en calor de glúteos usando peso corporal.","Realizá el ejercicio a ritmo moderado con peso corporal, preparando glúteos para el entrenamiento principal.","Glúteos","Peso corporal",,,,"[""glúteos"",""peso_corporal""]","true","2026-08-21T15:14:02.914Z"
"cmt33avsu00atypj1kad7lj5w","Prep neural de saltos","WARMUP","Rutina de preparación con peso corporal enfocada en hombros.","Usá peso corporal y movete de forma controlada calentando hombros. Aumentá progresivamente la amplitud.","Hombros","Peso corporal",,,,"[""hombros"",""peso_corporal""]","true","2026-08-21T15:14:03.007Z"
"cmt33avvh00auypj1b4u6ot4y","Movilidad articular general","WARMUP","Ejercicio de entrada en calor de glúteos usando banda.","Realizá el ejercicio a ritmo moderado con banda, preparando glúteos para el entrenamiento principal.","Glúteos","Banda",,,,"[""glúteos"",""banda"",""movilidad""]","true","2026-08-21T15:14:03.102Z"
"cmt33avya00avypj1262y7pyy","Dinámico estiramiento de cadera","WARMUP","Ejercicio de calentamiento de glúteos tipo warmup. Requiere peso corporal.","Con peso corporal, realizá el ejercicio como preparación de glúteos. Mantené el ritmo constante.","Glúteos","Peso corporal",,,,"[""glúteos"",""peso_corporal"",""estiramiento""]","true","2026-08-21T15:14:03.203Z"
"cmt33aw1600awypj1yll6k03t","Circulación general","WARMUP","Activación y preparación de espalda con banda.","Con banda, ejecutá el movimiento de forma dinámica activando espalda. Sin llegar al fallo.","Espalda","Banda",,,,"[""espalda"",""banda""]","true","2026-08-21T15:14:03.306Z"
"cmt33aw4t00axypj13qeualxk","Movilidad de muñecas dinámica","WARMUP","Ejercicio de calentamiento de glúteos tipo warmup. Requiere peso corporal.","Con peso corporal, ejecutá el movimiento de forma dinámica activando glúteos. Sin llegar al fallo.","Glúteos","Peso corporal",,,,"[""glúteos"",""peso_corporal"",""movilidad""]","true","2026-08-21T15:14:03.437Z"
"cmt33awb800ayypj1et6llyc5","Prep neural de sprint","WARMUP","Ejercicio de entrada en calor de piernas usando palo.","Usá palo y movete de forma controlada calentando piernas. Aumentá progresivamente la amplitud.","Piernas","Palo",,,,"[""piernas"",""palo"",""sprint""]","true","2026-08-21T15:14:03.668Z"
"cmt33awdr00azypj1l006wxo2","Calentamiento de skipping bajo","WARMUP","Activación y preparación de pecho con banda.","Usá banda y movete de forma controlada calentando pecho. Aumentá progresivamente la amplitud.","Pecho","Banda",,,,"[""pecho"",""banda"",""calentamiento""]","true","2026-08-21T15:14:03.759Z"
"cmt33awgc00b0ypj1gehrftto","Circulación de cuello","WARMUP","Ejercicio de calentamiento de piernas tipo warmup. Requiere fitball.","Realizá el ejercicio a ritmo moderado con fitball, preparando piernas para el entrenamiento principal.","Piernas","Fitball",,,,"[""piernas"",""fitball""]","true","2026-08-21T15:14:03.852Z"
"cmt33awj100b1ypj1j73h2c9b","Marcha con elevación de rodilla","WARMUP","Ejercicio de calentamiento de piernas tipo warmup. Requiere bosu.","Realizá el ejercicio a ritmo moderado con bosu, preparando piernas para el entrenamiento principal.","Piernas","Bosu",,,,"[""piernas"",""bosu"",""elevacion""]","true","2026-08-21T15:14:03.950Z"
"cmt33awlm00b2ypj15yimf3cj","Calentamiento de butt kicks","WARMUP","Ejercicio de calentamiento de glúteos tipo warmup. Requiere fitball.","Realizá el ejercicio a ritmo moderado con fitball, preparando glúteos para el entrenamiento principal.","Glúteos","Fitball",,,,"[""glúteos"",""fitball"",""calentamiento""]","true","2026-08-21T15:14:04.043Z"
"cmt33awo700b3ypj1pssnnloz","Activación de abductores","WARMUP","Ejercicio de calentamiento de full body tipo warmup. Requiere palo.","Con palo, realizá el ejercicio como preparación de full body. Mantené el ritmo constante.","Full body","Palo",,,,"[""full_body"",""palo"",""activacion""]","true","2026-08-21T15:14:04.136Z"
"cmt33awqs00b4ypj1enwyvpcs","Respiración ujjayi","COOLDOWN","Rutina de enfriamiento con palo enfocada en hombros.","Con palo, realizá el ejercicio de forma pausada. Enfocate en la sensación de hombros relajándose.","Hombros","Palo",,,,"[""hombros"",""palo"",""respiracion""]","true","2026-08-21T15:14:04.229Z"
"cmt33awth00b5ypj14dcquw3e","Respiración de fuego","COOLDOWN","Ejercicio de vuelta a la calma de cuello tipo cooldown. Requiere foam roller.","Con foam roller, realizá el ejercicio de forma pausada. Enfocate en la sensación de cuello relajándose.","Cuello","Foam roller",,,,"[""cuello"",""foam_roller"",""respiracion""]","true","2026-08-21T15:14:04.325Z"
"cmt33aww300b6ypj1j5m49yh0","Meditación guiada de 10 minutos","COOLDOWN","Trabajo de recuperación para core con banda.","Usá banda y relajá core completamente. Dejá que la tensión se disipe con cada exhalación.","Core","Banda",,,,"[""core"",""banda"",""meditacion""]","true","2026-08-21T15:14:04.419Z"
