"exerciseId","exerciseName","type","equipment","muscleGroup","athlete","prompt","imageFile"
"cmt33axra00bhypj180ntflwl","Foam roller de lats","COOLDOWN","Foam roller","Espalda","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Foam roller de lats"" exactly as a real fitness coach would demonstrate it, using a foam roller positioned correctly under the intended body area, gentle recovery movement, relaxed posture, slow breathing, low intensity, post-workout recovery, show the complete exercise movement and the relevant body position clearly, targeting espalda muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33axra00bhypj180ntflwl.png"
"cmt33ay1u00blypj1zlr87mkp","Estiramiento pasivo de pecho","COOLDOWN","Peso corporal","Pecho","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento pasivo de pecho"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, gentle recovery movement, relaxed posture, slow breathing, low intensity, post-workout recovery, show the complete exercise movement and the relevant body position clearly, targeting pecho muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33ay1u00blypj1zlr87mkp.png"
"cmt33ayc900bpypj1malfrp6f","Masaje con pelota de espalda","COOLDOWN","Pelota","Espalda","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Masaje con pelota de espalda"" exactly as a real fitness coach would demonstrate it, using a small therapy or massage ball positioned on the intended area, gentle recovery movement, relaxed posture, slow breathing, low intensity, post-workout recovery, show the complete exercise movement and the relevant body position clearly, targeting espalda muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33ayc900bpypj1malfrp6f.png"
"cmt33aymz00btypj1t92291rs","Movilidad suave de espalda","COOLDOWN","Peso corporal","Espalda","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Movilidad suave de espalda"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, gentle recovery movement, relaxed posture, slow breathing, low intensity, post-workout recovery, show the complete exercise movement and the relevant body position clearly, targeting espalda muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33aymz00btypj1t92291rs.png"
"cmt33ayxc00bxypj1yrvpx2km","Recuperación con compresión","OTHER","Bandas de compresión","Piernas","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Recuperación con compresión"" exactly as a real fitness coach would demonstrate it, using a resistance band under visible controlled tension, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting piernas muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33ayxc00bxypj1yrvpx2km.png"
"cmt33az8y00c1ypj1r4lm44eq","Prehab de tobillos","OTHER","Banda","Tobillos","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Prehab de tobillos"" exactly as a real fitness coach would demonstrate it, using a resistance band under visible controlled tension, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting tobillos muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33az8y00c1ypj1r4lm44eq.png"
"cmt33azjf00c5ypj11saf1s7i","Mindfulness de escaneo corporal","OTHER","Peso corporal","Full body","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Mindfulness de escaneo corporal"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting full body muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33azjf00c5ypj11saf1s7i.png"
"cmt33aztp00c9ypj1t9p2pz80","Masaje automasaje con pelota de tenis","OTHER","Pelota","Full body","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Masaje automasaje con pelota de tenis"" exactly as a real fitness coach would demonstrate it, using a small therapy or massage ball positioned on the intended area, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting full body muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33aztp00c9ypj1t9p2pz80.png"
"cmt33b03s00cdypj1kqqwh2q4","Activación de erectores","OTHER","Peso corporal","Espalda","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Activación de erectores"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting espalda muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33b03s00cdypj1kqqwh2q4.png"
"cmt33b0f500chypj11l74xb2k","Recuperación activa de espalda","OTHER","Peso corporal","Espalda","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Recuperación activa de espalda"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled fitness movement, precise posture, natural athletic execution, show the complete exercise movement and the relevant body position clearly, targeting espalda muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, entire athlete and required equipment visible, modern clean commercial gym, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmt33b0f500chypj11l74xb2k.png"
"cmtjc6kn300003isowg2vqv7j","Estiramiento de Hombro contra pared con rotación","STRETCHING","Pared","Hombros","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Hombro contra pared con rotación"" exactly as a real fitness coach would demonstrate it, using the specified equipment (Pared) exactly as intended, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting hombros muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6kn300003isowg2vqv7j.png"
"cmtjc6l1q00043isotn3edhzk","Estiramiento de Glúteos acostado","STRETCHING","Peso corporal","Glúteos","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Glúteos acostado"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting glúteos muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6l1q00043isotn3edhzk.png"
"cmtjc6lcg00083isorfmdawdi","Estiramiento Lumbar con rotación","STRETCHING","Peso corporal","Espalda baja","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento Lumbar con rotación"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting espalda baja muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6lcg00083isorfmdawdi.png"
"cmtjc6lnd000c3isoqzvp03zk","Estiramiento de Dorsales con abrazo","STRETCHING","Peso corporal","Dorsales","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Dorsales con abrazo"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting dorsales muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6lnd000c3isoqzvp03zk.png"
"cmtjc6lxy000g3isoldz0tptg","Estiramiento de Cuádriceps de pie","STRETCHING","Peso corporal","Cuádriceps","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Cuádriceps de pie"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting cuádriceps muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6lxy000g3isoldz0tptg.png"
"cmtjc6m8y000k3isodcnhlvh1","Estiramiento de Hombro sobre la cabeza","STRETCHING","Peso corporal","Hombros","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Hombro sobre la cabeza"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting hombros muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6m8y000k3isodcnhlvh1.png"
"cmtjc6mjk000o3iso0fuvhzc2","Estiramiento de Sóleo de pie","STRETCHING","Pared","Sóleo","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Sóleo de pie"" exactly as a real fitness coach would demonstrate it, using the specified equipment (Pared) exactly as intended, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting sóleo muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6mjk000o3iso0fuvhzc2.png"
"cmtjc6n1r000s3ison5bmbbzl","Estiramiento lateral de Cuello","STRETCHING","Peso corporal","Cuello","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento lateral de Cuello"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting cuello muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6n1r000s3ison5bmbbzl.png"
"cmtjc6ndy000w3iso3it3mebw","Estiramiento de Cuádriceps acostado","STRETCHING","Peso corporal","Cuádriceps","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Estiramiento de Cuádriceps acostado"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, static or dynamic stretching position, relaxed breathing, elongated muscles, calm controlled posture, show the target muscle group clearly and maintain a safe controlled stretch position, targeting cuádriceps muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, full-body three-quarter view, enough space around the athlete to show the complete range of motion, clean fitness studio with open floor space and exercise mat when appropriate, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6ndy000w3iso3it3mebw.png"
"cmtjc6res00103isop429ezax","Almeja","REHABILITATION","Bandas","Glúteos","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Almeja"" exactly as a real fitness coach would demonstrate it, using a resistance band under visible controlled tension, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting glúteos muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6res00103isop429ezax.png"
"cmtjc6rpz00143isoa52m3pbn","Rotación interna de cadera","REHABILITATION","Peso corporal","Cadera","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Rotación interna de cadera"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting cadera muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6rpz00143isoa52m3pbn.png"
"cmtjc6s1f00183isopm0jlf43","Flexión y extensión de columna","REHABILITATION","Peso corporal","Columna torácica","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Flexión y extensión de columna"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the pushing pattern clearly with controlled shoulder and elbow alignment, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting columna torácica muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6s1f00183isopm0jlf43.png"
"cmtjc6sca001c3isoy5p4ey4s","Rotación torácica sentado","REHABILITATION","Peso corporal","Columna torácica","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Rotación torácica sentado"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the lower-body movement clearly with knees tracking naturally over the feet and spine neutral, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting columna torácica muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6sca001c3isoy5p4ey4s.png"
"cmtjc6sn6001g3isoo7fzeaa7","Rotación controlada de columna","REHABILITATION","Peso corporal","Columna torácica","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Rotación controlada de columna"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting columna torácica muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6sn6001g3isoo7fzeaa7.png"
"cmtjc6sy6001k3isozykj4tja","Empuje isométrico posterior de cuello","REHABILITATION","Peso corporal","Cuello","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Empuje isométrico posterior de cuello"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the pushing pattern clearly with controlled shoulder and elbow alignment, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting cuello muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6sy6001k3isozykj4tja.png"
"cmtjc6tbr001o3iso1fn2rwr7","Rotación controlada de cuello","REHABILITATION","Peso corporal","Cuello","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Rotación controlada de cuello"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting cuello muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6tbr001o3iso1fn2rwr7.png"
"cmtjc6tmo001s3iso9rzi6h3z","Deslizamiento escapular en pared","REHABILITATION","Peso corporal","Espalda alta y escápulas","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Deslizamiento escapular en pared"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting espalda alta y escápulas muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6tmo001s3iso9rzi6h3z.png"
"cmtjc6tyc001w3isoa5pe1xbd","Deslizamiento escapular con activación del serrato","REHABILITATION","Peso corporal","Serrato anterior y escápulas","Atleta Femenino 35s","Athletic woman in her mid 30s, long blond hair, ponytail, wearing maroon athletic top and black leggings, strong physique, caucasian, performing the exercise ""Deslizamiento escapular con activación del serrato"" exactly as a real fitness coach would demonstrate it, using bodyweight only, no external equipment, controlled rehabilitation exercise, precise low-intensity movement, neutral posture, therapeutic exercise setup, no explosive motion, show the target joint and alignment clearly, with low-load therapeutic positioning, targeting serrato anterior y escápulas muscles, correct anatomical form, natural proportions, neutral spine when appropriate, realistic joint alignment, medium-full body framing or close enough framing to clearly show the target joint, never crop the active body part, clean professional physiotherapy and fitness studio, uncluttered neutral floor, modern clean fitness studio, bright neutral studio lighting with defined natural shadows, professional fitness photography, realistic skin and anatomy, sharp focus on the athlete, subtly blurred background, photorealistic, high detail, 4K quality, no text, no captions, no watermark, no logos, no duplicate limbs, no extra fingers, no deformed hands, no duplicated equipment, no anatomically impossible pose","cmtjc6tyc001w3isoa5pe1xbd.png"
